dataset,image,region_class,site_r,site_c,site_size,n_query,S1_mean,base_grad_raw,base_grad_fastgp,base_grad_dist,S2_mean_q2.0,S2_se_q2.0,S3_p90_q2.0,S3_p90_se_q2.0,S3_p95_q2.0,S3_p95_se_q2.0,S3_p99_q2.0,S3_p99_se_q2.0,S2_mean_q1.5,S2_se_q1.5,S3_p90_q1.5,S3_p90_se_q1.5,S3_p95_q1.5,S3_p95_se_q1.5,S3_p99_q1.5,S3_p99_se_q1.5
nuclei,nuclei_figure_1,A_merged_interface,279,162,56,81,3.4737359671628214,6.514763689942136,3.368179722569749,0.884816813353711,3.5508015211588537,0.004468079996138231,0.14089814814814816,0.0012304242250305985,0.02456358024691358,0.0005492396667514346,1.1728395061728396e-05,6.096963010547185e-06,3.5994931179272758,0.005628841371028205,0.1545074074074074,0.001525584926274754,0.03919938271604938,0.0008542895342359177,0.000791358024691358,0.00010978246573424319
nuclei,nuclei_figure_1,A_merged_interface,57,834,54,81,1.4949010207127973,3.2573884481096966,1.5112532778659933,0.9256837781772516,1.6724222032889904,0.004099610980032951,1.234567901234568e-06,1.2345370366512249e-06,0.0,0.0,0.0,0.0,1.7759983370537435,0.005095895707705803,0.0005074074074074074,0.00011481666542521991,3.7654320987654326e-05,2.130884389825418e-05,0.0,0.0
nuclei,nuclei_figure_1,A_merged_interface,179,889,54,81,4.362821470862274,7.296586870783585,4.234080605995014,0.90345953693305,4.4486504696303335,0.004447707870583174,0.4019123456790124,0.0006818127533350353,0.3119246913580247,0.0008774489846983477,0.053374074074074074,0.0007166470225755655,4.496195847943604,0.005630796085592398,0.4021617283950618,0.0010367415709098,0.30912962962962964,0.0011379403746084671,0.06413765432098766,0.0008846086583964445
nuclei,nuclei_figure_1,A_merged_interface,224,318,54,81,3.00654838182498,6.3062248927468,3.1745630453931684,0.8933527258216121,3.0973524993052672,0.004451708810729634,0.015555555555555555,0.0005543898903788911,0.00038148148148148145,7.33306447200466e-05,0.0,0.0,3.152467410344437,0.0056088128847307074,0.03568827160493827,0.0010105558834958353,0.005188271604938271,0.00037854621224041963,4.0740740740740745e-05,2.3613390331649763e-05
nuclei,nuclei_figure_1,A_merged_interface,195,162,53,81,5.608739051090801,8.074220912298037,5.503476075655146,0.8858718970293937,5.684261180006127,0.004500697180217214,0.5282438271604939,0.0004796414264908954,0.47498827160493823,0.0005147518457764848,0.30601851851851847,0.0007881086556099146,5.725619032611572,0.005706499065797117,0.53034012345679,0.0007205593862526198,0.47374259259259255,0.0007554822096809,0.3063358024691358,0.0010051691569868608
nuclei,nuclei_figure_1,A_merged_interface,326,461,52,81,3.502588262909113,6.615010846682938,3.3966615799872937,0.9196575589925429,3.587909172797124,0.004347416104118767,0.1849827160493827,0.0013541487522957597,0.040127160493827155,0.0006965319055753876,2.839506172839506e-05,9.282721164597878e-06,3.6417065279056904,0.0054769167990773105,0.19599753086419752,0.0015886230252808815,0.0556351851851852,0.0009785388520456592,0.0012000000000000001,0.00013776502399852317
nuclei,nuclei_figure_1,A_merged_interface,342,948,52,81,1.245501604601619,1.7493433976819115,1.429089616829481,0.9064585715061536,1.575753624396166,0.0036770849047454567,0.023801234567901237,0.0001883762184473181,0.008654938271604937,8.837399668095069e-05,5.802469135802468e-05,6.55628280673058e-06,1.703867569910267,0.0048247616602916845,0.0264179012345679,0.0002878344008027163,0.010582098765432098,0.0001507589851621589,0.0004425925925925927,2.6186723301583056e-05
nuclei,nuclei_figure_1,A_merged_interface,36,162,52,81,2.0819738883144643,5.092513614029415,2.0666321382253523,0.8937004924179683,2.245413081502548,0.004200684557140029,0.022480864197530866,0.00027576938211510647,0.002830864197530865,8.544097046706776e-05,6.17283950617284e-07,6.172685183256124e-07,2.331802634012372,0.005274992488643054,0.02840432098765432,0.0005067273209660254,0.005935185185185186,0.0002100002309061274,8.580246913580249e-05,1.6751606021604853e-05
nuclei,nuclei_figure_1,A_merged_interface,7,336,48,81,2.9790179482144263,5.012557881314459,2.950604325241671,0.9203416118862274,3.06546778871646,0.004313613686359948,0.023898765432098765,0.0005348069576964191,0.0009438271604938272,9.200895784722705e-05,0.0,0.0,3.119350156813468,0.005427270153474104,0.03917654320987654,0.0009176850717956674,0.0059395061728395055,0.0003393854034342143,4.506172839506172e-05,2.1404967596635408e-05
nuclei,nuclei_figure_1,A_merged_interface,9,384,47,81,1.9238568959610476,3.558736549367014,1.8583757311501279,0.8777216115473981,2.065191069187645,0.004232227323560188,0.00019876543209876543,3.985034258775804e-05,0.0,0.0,0.0,0.0,2.150728601420481,0.005259489184108671,0.0030888888888888884,0.00026350141520479543,0.0002814814814814815,6.698049865636936e-05,1.234567901234568e-06,1.2345370366512249e-06
