dataset,image,gt_id_1,gt_id_2,merged,interface_len_px,local_contrast,n_query_on_band,S1,base_grad_raw,base_grad_fastgp,base_grad_dist,S2_q2.0,S3_p90_q2.0,S3_p95_q2.0,S3_p99_q2.0,S2_q1.5,S3_p90_q1.5,S3_p95_q1.5,S3_p99_q1.5
whole_cell,whole_cell_figure_1,115,131,False,13,33.43053573744974,13,9.004992289321263,9.395781805325171,9.138525362259138,0.5879927432079183,9.0835171406973,0.0,0.0,0.0,9.13402303037189,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,118,121,True,41,-9.458980044345907,31,14.393236857289837,14.755825763913382,14.58695176800955,0.9149840478166081,14.455953206043501,0.00018064516129032257,0.0,0.0,14.495129310124362,0.0011209677419354838,0.0,0.0
whole_cell,whole_cell_figure_1,123,126,True,81,2.570264496247148,32,17.604478883367058,17.566518613457426,17.409164269853555,0.8701321636888771,17.667244642273538,0.007507812500000001,0.0,0.0,17.701909459271462,0.0103140625,2.03125e-05,0.0
whole_cell,whole_cell_figure_1,126,129,False,24,31.95032051282051,24,7.517714249300158,8.8708690879695,8.543548700123454,0.6314446352340376,7.672206858791289,0.0,0.0,0.0,7.767772055158154,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,129,135,False,24,-7.108949416342412,24,30.450296454963574,30.46470017722346,30.53865577673601,0.8435336421157446,30.485025305520224,0.5259312500000001,0.42482291666666666,0.03175208333333334,30.50568191914361,0.5283875,0.42019999999999996,0.03221458333333333
whole_cell,whole_cell_figure_1,130,379,True,4,-78.4225721784777,4,18.415981077762684,19.04898614995126,19.083965641432037,0.7022882759248292,18.445845916256197,0.0,0.0,0.0,18.467149019563415,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,134,135,False,14,40.85052034058656,14,14.240651303128251,18.17346324898615,16.782363555074777,0.4707835610515208,14.39003698419656,0.0,0.0,0.0,14.453832078704568,1.4285714285714284e-05,0.0,0.0
whole_cell,whole_cell_figure_1,135,142,True,20,24.954945054945057,20,15.664433828418932,17.426784686346785,16.11671120305383,0.7171139759264543,15.715233455361517,0.1448425,0.0205875,0.0,15.751080520093094,0.1415925,0.024215,0.0
whole_cell,whole_cell_figure_1,137,150,False,19,11.785191028964277,19,7.595048060609951,7.361014089803735,7.2668563626459495,0.37160410170079305,7.748935196613452,0.0,0.0,0.0,7.835625659326891,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,143,150,False,42,29.00203252032521,31,9.411140305434929,9.744084807611458,9.437483884545518,0.18369201704937513,9.523689395931703,0.0,0.0,0.0,9.59166271678994,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,146,153,True,33,-16.53691045796309,20,25.90976953659227,27.823071514748897,26.789268946808527,0.8589312738215436,25.94722445446133,0.2329275,0.15570250000000002,0.0352525,25.975713901293705,0.237425,0.156165,0.03461
whole_cell,whole_cell_figure_1,151,375,False,4,11.741347905282325,4,10.160817085136037,13.343578245450164,12.75972554522039,0.7870127058629948,10.237413782470824,0.0,0.0,0.0,10.282387451954257,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,152,160,False,26,42.47826086956522,26,17.67012964971831,17.684888985897608,17.322769132528414,0.4497866357127165,17.744394579566055,0.052132692307692304,4.9999999999999996e-05,0.0,17.79062805248646,0.05577499999999999,0.0006538461538461539,0.0
whole_cell,whole_cell_figure_1,152,163,False,37,36.91346153846153,20,13.128467002275116,12.08367316323793,12.015136004126955,0.6132891955349395,13.187345834244729,0.0334075,0.0,0.0,13.233294304290718,0.0372775,0.00020999999999999998,0.0
whole_cell,whole_cell_figure_1,154,161,True,26,1.083848025453861,22,12.90454850061887,12.420917746488067,12.169373390509039,0.8180062767629043,12.965126493799035,0.0,0.0,0.0,13.005056815421499,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,158,180,False,10,33.25960591133005,10,2.9594020186143943,3.685760896181512,3.0848796004326786,0.0,3.288669008381734,0.0,0.0,0.0,3.4604532062303988,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,160,378,False,4,34.80698529411765,4,7.427199106352143,8.914536927000315,7.922860385899852,0.30177669529663687,7.528013570738823,0.0,0.0,0.0,7.61448670445214,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,163,167,True,37,23.82850936042425,25,11.337717940904335,11.822891033278427,11.605729796784583,0.8908499676997311,11.429563949568937,0.0,0.0,0.0,11.489814491885177,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,165,175,False,15,27.957095709570957,15,8.855121850984082,9.31693601848779,9.072470375259604,0.1804737854124365,8.952800339647263,0.0,0.0,0.0,9.013384161396633,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,167,173,True,26,15.220486454419614,22,17.660407380690103,18.262281862861315,17.917406703465275,0.8752143704790207,17.77245985848845,0.1254590909090909,0.02967045454545454,0.0,17.82891455601751,0.12489772727272729,0.03167727272727273,0.0
whole_cell,whole_cell_figure_1,167,174,True,37,11.783259714007642,31,19.199641100808723,19.077546665391942,19.009877222665292,0.9158165702650791,19.236646533033756,0.0020774193548387097,0.0,0.0,19.260399837656397,0.006062903225806452,9.67741935483871e-06,0.0
whole_cell,whole_cell_figure_1,179,182,True,32,3.669529932546368,31,21.37353473722128,22.426258159645094,21.95886790756555,0.7860849765260017,21.41734751316676,0.12911935483870968,0.05860483870967742,0.0,21.444944495712438,0.13013709677419355,0.059504838709677425,0.0
whole_cell,whole_cell_figure_1,189,198,False,15,19.422812846068652,15,17.572959146920997,18.322670247355468,18.138925828773367,0.795148042083241,17.614243780839526,0.0,0.0,0.0,17.641383053967047,0.0004633333333333333,0.0,0.0
whole_cell,whole_cell_figure_1,194,395,True,41,23.73264704626031,28,13.278496299368957,12.950615464797332,12.920267244814264,0.7241908738597542,13.393693303735779,0.0,0.0,0.0,13.465025035155339,0.0001,0.0,0.0
whole_cell,whole_cell_figure_1,194,396,True,36,-11.095029239766092,16,10.825923856482738,11.178589421918247,10.9442581584789,0.9532260108838337,10.881163004595432,0.0,0.0,0.0,10.921550128563865,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,199,203,False,11,37.024013722126924,11,8.735903116624039,8.8588938923453,8.793935531548245,0.9604213506860447,8.827620625492962,0.0,0.0,0.0,8.890993147212638,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,200,203,True,42,-5.10046457607433,21,10.349906567273857,10.451488108946458,10.067217676556071,0.9492647154956396,10.433105209177421,0.0,0.0,0.0,10.488859080780095,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,206,213,False,8,48.148499210110586,8,9.516724240804237,9.28728962956588,9.13782144873537,0.2392766952966369,9.660039250373753,0.0,0.0,0.0,9.746588777115536,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,214,217,False,46,37.63194982735537,30,14.835418312072173,13.495438134545797,13.584438421158959,0.8199850771018942,14.900386602149844,0.016508333333333333,3.3333333333333333e-06,0.0,14.941598984581178,0.017426666666666663,0.00010166666666666667,0.0
whole_cell,whole_cell_figure_1,218,223,True,8,13.958333333333329,8,17.840412775772982,16.25061556029017,15.95771165295536,0.9568466201129926,17.87057819581214,0.0,0.0,0.0,17.88794131780861,0.0001625,0.0,0.0
whole_cell,whole_cell_figure_1,218,388,False,24,20.86440677966101,23,16.763705087179705,14.730274744896088,14.71617164012385,0.9242089056443155,16.80125763914599,8.91304347826087e-05,0.0,0.0,16.823896196727908,0.0011934782608695653,2.173913043478261e-06,0.0
whole_cell,whole_cell_figure_1,221,227,False,36,-7.044342507645254,14,13.97619480238771,14.228081532108018,14.003176732120929,0.9892772217767954,14.043169774596615,0.0,0.0,0.0,14.087280715446203,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,222,224,True,65,11.516959064327494,29,11.4742747441144,12.686023154989527,12.240074934198416,0.906807818769456,11.550681228608443,0.0,0.0,0.0,11.601058298666107,1.0344827586206895e-05,0.0,0.0
whole_cell,whole_cell_figure_1,231,235,True,59,4.59163790966808,28,16.719423745555776,17.305668511082008,17.08229152489628,0.8891712613986337,16.78789489191361,0.055900000000000005,0.0029464285714285716,0.0,16.829706331294044,0.05789285714285714,0.004564285714285714,0.0
whole_cell,whole_cell_figure_1,233,234,False,9,40.83169934640523,9,7.566585853422517,8.207677416058736,7.564989001694247,0.3563451979096164,7.665397746483164,0.0,0.0,0.0,7.729214074755912,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,234,239,True,55,-6.625,20,15.553905914433802,14.816715070913688,14.48677807762204,0.6821167356486413,15.599811049013994,8.499999999999999e-05,0.0,0.0,15.628594356535242,0.0008324999999999999,0.0,0.0
whole_cell,whole_cell_figure_1,238,394,True,38,1.3294457735247107,30,16.37854290209607,16.966213311726648,16.60585834155745,0.8573576206185265,16.4432358522114,0.030098333333333335,5e-05,0.0,16.477480893060026,0.030906666666666662,0.00047499999999999994,0.0
whole_cell,whole_cell_figure_1,240,245,True,37,20.172409376200847,23,11.360888414588286,11.123526087846539,10.967699960320424,0.8792440211309235,11.431193240579763,0.0,0.0,0.0,11.483696722702565,2.173913043478261e-06,0.0,0.0
whole_cell,whole_cell_figure_1,242,252,True,30,23.237096774193546,26,7.970375644235457,7.88160022726911,7.594778248749479,0.8777312129477914,8.137593269276287,0.0,0.0,0.0,8.228369545976793,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,246,264,False,16,23.456896551724142,16,24.431971665702463,24.03400945050594,23.78733579772976,0.6411323020506807,24.46802326374568,0.24731875,0.127696875,3.125e-06,24.490657461670303,0.247028125,0.130259375,0.000103125
whole_cell,whole_cell_figure_1,253,256,False,57,10.835157584226053,31,20.92209480127201,20.564701915987154,20.38650112229778,0.7605025174885393,20.97595679737455,0.22568709677419355,0.05153387096774194,0.0,21.009474076391594,0.22508870967741937,0.055190322580645164,0.0
whole_cell,whole_cell_figure_1,267,386,True,32,-10.704861111111114,21,21.34651750941759,16.702894083947623,16.600620059660855,0.7465160733433941,21.362317376048768,0.19772619047619044,0.01446904761904762,0.0,21.374851952866855,0.19515714285714286,0.020750000000000005,0.0
whole_cell,whole_cell_figure_1,268,276,True,63,-0.42471834820119625,20,8.688431000304872,8.156433619045075,8.049240945958644,0.9369917094630041,8.799959586020893,0.0,0.0,0.0,8.871659303563296,6.5e-05,0.0,0.0
whole_cell,whole_cell_figure_1,269,275,True,42,33.067915690866506,25,19.745440930096457,17.660543971234446,17.631772663252697,0.720840081626282,19.787525219185554,0.119022,0.025602,0.0,19.814497700568875,0.1232,0.026645999999999996,0.0
whole_cell,whole_cell_figure_1,274,386,False,12,-11.63220551378447,12,11.575734933889402,11.519572795175668,11.311416148077077,0.8414173646860564,11.690648759285535,0.02896666666666667,0.0,0.0,11.772932312288335,0.0344625,0.00018333333333333334,0.0
whole_cell,whole_cell_figure_1,278,283,True,27,16.30732016813387,20,15.913288923259497,14.910363756345731,14.901296861519501,0.8649314179675247,15.966894992749806,0.0114275,0.0,0.0,16.00230951602845,0.0126275,7e-05,0.0
whole_cell,whole_cell_figure_1,282,292,True,54,16.77522349936143,18,7.853640477030402,7.530561317642734,7.460536585170051,0.950732764248749,7.922206360209925,0.0,0.0,0.0,7.971952976389504,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,284,296,False,37,51.67401801801802,22,14.52285417995109,14.46638548180522,14.368910749014168,0.20064607101695886,14.584089301390675,0.083625,0.004352272727272727,0.0,14.62364230505603,0.08331363636363637,0.006661363636363637,0.0
whole_cell,whole_cell_figure_1,285,291,False,25,25.628827930174566,25,14.221838285028003,13.458379557598926,13.551560248349569,0.726898703653194,14.28847347269242,0.0,0.0,0.0,14.328104108777788,1e-05,0.0,0.0
whole_cell,whole_cell_figure_1,288,300,False,32,42.21875,20,17.32288528856907,15.382376318347081,15.281570996157972,0.5469578794377712,17.364501172243745,0.06210249999999999,0.000255,0.0,17.395194286480372,0.0694375,0.0014225,0.0
whole_cell,whole_cell_figure_1,295,387,False,21,27.93357708714199,21,4.806704515417409,4.8087562160686375,4.773635524268592,0.0,5.030435887884032,0.0,0.0,0.0,5.1635197976478295,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,296,307,False,20,16.064002828854314,20,20.26287366311096,20.342562186932618,20.138583094106668,0.7531704957162064,20.318924145180254,0.11023000000000001,9.999999999999999e-06,0.0,20.350453125921483,0.11006750000000001,0.0005125,0.0
whole_cell,whole_cell_figure_1,297,393,True,26,-28.425729442970805,22,9.451199680652262,9.28992453549973,9.161630391847943,0.8868774261712229,9.545306023975074,0.0,0.0,0.0,9.607504932956365,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,298,305,False,19,45.78172825681224,19,14.161571190374783,13.306121345414773,13.219661917411369,0.49481891103774617,14.211168184931699,7.894736842105263e-06,0.0,0.0,14.245251568563639,0.0005421052631578948,0.0,0.0
whole_cell,whole_cell_figure_1,300,301,True,46,13.754267129652263,30,9.910974584977536,10.240316134480677,9.783887329660738,0.9360646610993986,10.002726388285506,0.0,0.0,0.0,10.06014083410332,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,301,309,False,23,27.50504747626188,23,7.41022646131915,7.672436654798248,7.443898494440255,0.8944279470628078,7.53702156674623,0.0,0.0,0.0,7.614531671095052,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,304,306,True,34,6.0736618971913146,25,12.454250023703212,12.235497033079607,12.146710469669431,0.8853866687583158,12.523683558056776,0.0,0.0,0.0,12.568453904144953,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,307,315,False,16,26.144636015325673,16,28.1252422731535,29.9739734483829,29.50756060496052,0.7038528772260452,28.154113654346613,0.4987125,0.239325,0.0,28.172493259016917,0.49828750000000005,0.23509375,3.125e-06
whole_cell,whole_cell_figure_1,308,387,False,10,13.009253350350988,10,9.428121673791773,10.834946444796554,10.12043449734011,0.7431827742682782,9.542279729553362,0.0,0.0,0.0,9.609695364163354,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,309,392,True,13,20.865883396142763,13,19.067076442280353,18.922798317595845,18.91370948096855,0.8327880618903024,19.112217895595073,0.006811538461538461,0.0,0.0,19.139654302240725,0.01153846153846154,0.0,0.0
whole_cell,whole_cell_figure_1,321,328,True,13,20.629870129870127,13,11.227345454366384,12.920447234606387,12.164250870693422,0.821610580868091,11.307744831750663,0.0,0.0,0.0,11.358180150736514,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,332,338,True,64,-9.70631377551021,31,11.272702608412011,11.511015842970348,11.424578180661058,0.8992496433428845,11.355176985649683,0.0,0.0,0.0,11.409425973801273,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,342,344,True,48,-4.38047235023042,31,18.637675362735816,18.694566675797212,18.50763586719012,0.918470773207652,18.699021137289872,0.10677580645161291,6.451612903225807e-05,0.0,18.737755016926947,0.1061064516129032,0.0006048387096774194,0.0
whole_cell,whole_cell_figure_1,347,357,True,63,-2.878214459000489,27,9.538297342334749,9.443475039947169,9.44727683568881,0.9307405542642244,9.608487277348013,0.0,0.0,0.0,9.65484586954602,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,372,373,True,56,-40.932128190085066,26,13.4523740253478,15.44020850757974,14.662800769098446,0.8607973111077929,13.513470231013654,0.006369230769230769,0.0,0.0,13.557272580411931,0.007844230769230768,2.3076923076923076e-05,0.0
whole_cell,whole_cell_figure_1,373,374,False,26,39.74231998033915,25,15.658231481303064,16.007162300638075,15.826825930689184,0.8901014702656539,15.818329351886703,0.25077,0.11884399999999999,0.0,15.901627894709117,0.24830800000000003,0.11950200000000001,5.6e-05
whole_cell,whole_cell_figure_1,383,384,False,8,-6.30416666666666,8,24.604833624458344,23.159328157560676,23.52140641653093,0.8100712538379989,24.644841749865286,0.1416,0.12474375,0.0,24.67055270773499,0.151325,0.1227125,1.875e-05
whole_cell,whole_cell_figure_1,388,389,True,40,6.727392739273924,20,27.510278203526685,24.086982774569176,23.880847130600642,0.8945616537465421,27.530077091413126,0.3249225,0.23547249999999997,0.1499375,27.54936347577594,0.32718749999999996,0.2355675,0.149905
whole_cell,whole_cell_figure_1,389,390,False,40,-7.62408759124088,19,21.948208059470698,18.724705401119284,18.491616994684914,0.9162627695495728,21.988705951093294,0.16690526315789472,0.01488421052631579,0.0,22.01550472421149,0.1684842105263158,0.018110526315789476,0.0
whole_cell,whole_cell_figure_1,396,397,False,56,7.944246327443047,30,5.941411385137727,6.447493654453849,6.272957166987065,0.3491563831562721,6.09538649432205,0.0,0.0,0.0,6.192497946708796,0.0,0.0,0.0
whole_cell,whole_cell_figure_1,400,401,True,44,-11.681419457735245,27,13.069171870622961,13.687754626980276,13.58753658594708,0.871135333518541,13.162077510626819,0.0576037037037037,0.0020555555555555557,0.0,13.220582315622835,0.05650185185185185,0.0037425925925925925,0.0
