test,q,lengthscale,outputscale,noise,mll,best_outputscale,best_mll,at_grid_edge
T3,1.5,0.5336699231206307,0.002154434690031882,1e-07,-673.190539073638,,,
T3,1.5,0.5336699231206307,0.002154434690031882,1e-06,-142.279383267512,,,
T3,1.5,0.5336699231206307,0.002154434690031882,1e-05,-29.20295384278313,,,
T3,1.5,0.5336699231206307,0.002154434690031882,0.0001,-9.336061152397019,,,
T3,1.5,0.5336699231206307,0.002154434690031882,0.001,-4.507355397266099,,,
T3,1.5,0.5336699231206307,0.002154434690031882,0.01,-1.8238203292109625,,,
T3,1.5,0.5336699231206307,0.002154434690031882,0.1,-1.0624333789587586,,,
T3,1.5,0.5336699231206307,0.002154434690031882,1.0,-1.4262459359393882,,,
T3,1.5,0.5336699231206307,0.002154434690031882,10.0,-2.1910819123304526,,,
T3,1.5,0.5336699231206307,0.01,1e-10,-3490.679231434383,,,
T3,1.5,0.5336699231206307,0.01,1e-09,-2989.8326274487786,,,
T3,1.5,0.5336699231206307,0.01,1e-08,-1576.935202774003,,,
T3,1.5,0.5336699231206307,0.01,1e-07,-524.6812435509207,,,
T3,1.5,0.5336699231206307,0.01,1e-06,-126.79076975688227,,,
T3,1.5,0.5336699231206307,0.01,1e-05,-24.428717425184423,,,
T3,1.5,0.5336699231206307,0.01,0.0001,-4.458477467324519,,,
T3,1.5,0.5336699231206307,0.01,0.001,-1.5359514947814683,,,
T3,1.5,0.5336699231206307,0.01,0.01,-0.8916637619652645,,,
T3,1.5,0.5336699231206307,0.01,0.1,-0.913494952811579,,,
T3,1.5,0.5336699231206307,0.01,1.0,-1.4197591349768999,,,
T3,1.5,0.5336699231206307,0.01,10.0,-2.1907782453307822,,,
T3,1.5,0.5336699231206307,0.046415888336127774,1e-10,-1119.6107295413585,,,
T3,1.5,0.5336699231206307,0.046415888336127774,1e-09,-1076.3343475883335,,,
T3,1.5,0.5336699231206307,0.046415888336127774,1e-08,-815.5982399418667,,,
T3,1.5,0.5336699231206307,0.046415888336127774,1e-07,-356.04188134880644,,,
T3,1.5,0.5336699231206307,0.046415888336127774,1e-06,-105.03718262967406,,,
T3,1.5,0.5336699231206307,0.046415888336127774,1e-05,-21.86327873149466,,,
T3,1.5,0.5336699231206307,0.046415888336127774,0.0001,-3.0323607066835954,,,
T3,1.5,0.5336699231206307,0.046415888336127774,0.001,-0.0855145014410846,,,
T3,1.5,0.5336699231206307,0.046415888336127774,0.01,-0.21623784900144827,,,
T3,1.5,0.5336699231206307,0.046415888336127774,0.1,-0.6999943143412873,,,
T3,1.5,0.5336699231206307,0.046415888336127774,1.0,-1.394353484480221,,,
T3,1.5,0.5336699231206307,0.046415888336127774,10.0,-2.189354345395137,,,
T3,1.5,0.5336699231206307,0.21544346900318823,1e-10,-353.31320441815325,,,
T3,1.5,0.5336699231206307,0.21544346900318823,1e-09,-350.1816035840432,,,
T3,1.5,0.5336699231206307,0.21544346900318823,1e-08,-323.0310895491166,,,
T3,1.5,0.5336699231206307,0.21544346900318823,1e-07,-205.96658796470692,,,
T3,1.5,0.5336699231206307,0.21544346900318823,1e-06,-75.91062973469752,,,
T3,1.5,0.5336699231206307,0.21544346900318823,1e-05,-18.903537047245386,,,
T3,1.5,0.5336699231206307,0.21544346900318823,0.0001,-2.6158069577784646,,,
T3,1.5,0.5336699231206307,0.21544346900318823,0.001,0.3450309047515351,,,
T3,1.5,0.5336699231206307,0.21544346900318823,0.01,0.2015275472149697,,,
T3,1.5,0.5336699231206307,0.21544346900318823,0.1,-0.5304576719942766,,,
T3,1.5,0.5336699231206307,0.21544346900318823,1.0,-1.334204589544094,,,
T3,1.5,0.5336699231206307,0.21544346900318823,10.0,-2.1827568019290964,,,
T3,1.5,0.5336699231206307,1.0,1e-10,-110.19174290989163,,,
T3,1.5,0.5336699231206307,1.0,1e-09,-109.97562673057148,,,
T3,1.5,0.5336699231206307,1.0,1e-08,-107.88517499578151,,,
T3,1.5,0.5336699231206307,1.0,1e-07,-92.06658854876198,,,
T3,1.5,0.5336699231206307,1.0,1e-06,-47.492604909462315,,,
T3,1.5,0.5336699231206307,1.0,1e-05,-14.49448756168798,,,
T3,1.5,0.5336699231206307,1.0,0.0001,-2.3369716994108765,,,
T3,1.5,0.5336699231206307,1.0,0.001,0.3620332533974805,,,
T3,1.5,0.5336699231206307,1.0,0.01,0.3326640453023321,,,
T3,1.5,0.5336699231206307,1.0,0.1,-0.3997854179420563,,,
T3,1.5,0.5336699231206307,1.0,1.0,-1.2689623927708897,,,
T3,1.5,0.5336699231206307,1.0,10.0,-2.158753663263251,,,
T3,1.5,0.5336699231206307,4.641588833612772,1e-10,-33.621889858637374,,,
T3,1.5,0.5336699231206307,4.641588833612772,1e-09,-33.60715700502135,,,
T3,1.5,0.5336699231206307,4.641588833612772,1e-08,-33.46090136040736,,,
T3,1.5,0.5336699231206307,4.641588833612772,1e-07,-32.097108923207585,,,
T3,1.5,0.5336699231206307,4.641588833612772,1e-06,-23.88895636432556,,,
T3,1.5,0.5336699231206307,4.641588833612772,1e-05,-9.514108595887894,,,
T3,1.5,0.5336699231206307,4.641588833612772,0.0001,-1.9098291336635433,,,
T3,1.5,0.5336699231206307,4.641588833612772,0.001,0.25658114330402315,,,
T3,1.5,0.5336699231206307,4.641588833612772,0.01,0.27695737134394494,,,
T3,1.5,0.5336699231206307,4.641588833612772,0.1,-0.34418015541028935,,,
T3,1.5,0.5336699231206307,4.641588833612772,1.0,-1.2125286393228105,,,
T3,1.5,0.5336699231206307,4.641588833612772,10.0,-2.1162177222700294,,,
T3,1.5,0.5336699231206307,21.54434690031882,1e-10,-9.796413014239658,,,
T3,1.5,0.5336699231206307,21.54434690031882,1e-09,-9.795416093462963,,,
T3,1.5,0.5336699231206307,21.54434690031882,1e-08,-9.785462738345085,,,
T3,1.5,0.5336699231206307,21.54434690031882,1e-07,-9.687481175474584,,,
T3,1.5,0.5336699231206307,21.54434690031882,1e-06,-8.838696763587512,,,
T3,1.5,0.5336699231206307,21.54434690031882,1e-05,-5.202017999615263,,,
T3,1.5,0.5336699231206307,21.54434690031882,0.0001,-1.3059852487295527,,,
T3,1.5,0.5336699231206307,21.54434690031882,0.001,0.11450643191766216,,,
T3,1.5,0.5336699231206307,21.54434690031882,0.01,0.12841489601544892,,,
T3,1.5,0.5336699231206307,21.54434690031882,0.1,-0.3929079937898977,,,
T3,1.5,0.5336699231206307,21.54434690031882,1.0,-1.169195635262672,,,
T3,1.5,0.5336699231206307,21.54434690031882,10.0,-2.077025342904732,,,
T3,1.5,0.5336699231206307,100.0,1e-10,-2.655367045148051,,,
T3,1.5,0.5336699231206307,100.0,1e-09,-2.6553007242634408,,,
T3,1.5,0.5336699231206307,100.0,1e-08,-2.654637751475101,,,
T3,1.5,0.5336699231206307,100.0,1e-07,-2.6480308938589716,,,
T3,1.5,0.5336699231206307,100.0,1e-06,-2.5841624565136883,,,
T3,1.5,0.5336699231206307,100.0,1e-05,-2.103508696258516,,,
T3,1.5,0.5336699231206307,100.0,0.0001,-0.7997115264600444,,,
T3,1.5,0.5336699231206307,100.0,0.001,-0.03329397116865458,,,
T3,1.5,0.5336699231206307,100.0,0.01,-0.07372526545092853,,,
T3,1.5,0.5336699231206307,100.0,0.1,-0.5263425953495243,,,
T3,1.5,0.5336699231206307,100.0,1.0,-1.1881549762207602,,,
T3,1.5,0.5336699231206307,100.0,10.0,-2.036184911155698,,,
T3,1.5,0.5336699231206307,464.1588833612773,1e-10,-0.790755171938778,,,
T3,1.5,0.5336699231206307,464.1588833612773,1e-09,-0.7907510001573134,,,
T3,1.5,0.5336699231206307,464.1588833612773,1e-08,-0.7907092828249993,,,
T3,1.5,0.5336699231206307,464.1588833612773,1e-07,-0.7902924367216886,,,
T3,1.5,0.5336699231206307,464.1588833612773,1e-06,-0.7861561917678208,,,
T3,1.5,0.5336699231206307,464.1588833612773,1e-05,-0.7477562249548259,,,
T3,1.5,0.5336699231206307,464.1588833612773,0.0001,-0.5252387734763433,,,
T3,1.5,0.5336699231206307,464.1588833612773,0.001,-0.22826647044231593,,,
T3,1.5,0.5336699231206307,464.1588833612773,0.01,-0.32098409177304754,,,
T3,1.5,0.5336699231206307,464.1588833612773,0.1,-0.7162556886594337,,,
T3,1.5,0.5336699231206307,464.1588833612773,1.0,-1.2907210216146403,,,
T3,1.5,0.5336699231206307,464.1588833612773,10.0,-2.0246881008442332,,,
T3,1.5,0.5336699231206307,2154.4346900318824,1e-10,-0.5947223197039624,,,
T3,1.5,0.5336699231206307,2154.4346900318824,1e-09,-0.5947221100813916,,,
T3,1.5,0.5336699231206307,2154.4346900318824,1e-08,-0.5947200143391554,,,
T3,1.5,0.5336699231206307,2154.4346900318824,1e-07,-0.594699059272459,,,
T3,1.5,0.5336699231206307,2154.4346900318824,1e-06,-0.5944899286213879,,,
T3,1.5,0.5336699231206307,2154.4346900318824,1e-05,-0.5924398279107737,,,
T3,1.5,0.5336699231206307,2154.4346900318824,0.0001,-0.5753891374686235,,,
T3,1.5,0.5336699231206307,2154.4346900318824,0.001,-0.5256130737621997,,,
T3,1.5,0.5336699231206307,2154.4346900318824,0.01,-0.6191074619389058,,,
T3,1.5,0.5336699231206307,2154.4346900318824,0.1,-0.9564184469836713,,,
T3,1.5,0.5336699231206307,2154.4346900318824,1.0,-1.4571334086028838,,,
T3,1.5,0.5336699231206307,2154.4346900318824,10.0,-2.088571889969434,,,
T3,1.5,0.5336699231206307,10000.0,1e-10,-0.9263421114688958,,,
T3,1.5,0.5336699231206307,10000.0,1e-09,-0.9263421132646478,,,
T3,1.5,0.5336699231206307,10000.0,1e-08,-0.9263421312211649,,,
T3,1.5,0.5336699231206307,10000.0,1e-07,-0.9263423114265297,,,
T3,1.5,0.5336699231206307,10000.0,1e-06,-0.9263441168709956,,,
T3,1.5,0.5336699231206307,10000.0,1e-05,-0.9263625257219372,,,
T3,1.5,0.5336699231206307,10000.0,0.0001,-0.9265802802213138,,,
T3,1.5,0.5336699231206307,10000.0,0.001,-0.9309545388215067,,,
T3,1.5,0.5336699231206307,10000.0,0.01,-0.9954808094539589,,,
T3,1.5,0.5336699231206307,10000.0,0.1,-1.248319096107387,,,
T3,1.5,0.5336699231206307,10000.0,1.0,-1.6744833483193315,,,
T3,1.5,0.5336699231206307,10000.0,10.0,-2.2267637255967196,,,
T3,1.5,1.5199110829529332,0.0001,1e-10,-135681.31955764562,,,
T3,1.5,1.5199110829529332,0.0001,1e-09,-27359.917399730337,,,
T3,1.5,1.5199110829529332,0.0001,1e-08,-5839.164321157261,,,
T3,1.5,1.5199110829529332,0.0001,1e-07,-2116.3595702796724,,,
T3,1.5,1.5199110829529332,0.0001,1e-06,-1050.4639730834938,,,
T3,1.5,1.5199110829529332,0.0001,1e-05,-297.000166190249,,,
T3,1.5,1.5199110829529332,0.0001,0.0001,-75.91891580376668,,,
T3,1.5,1.5199110829529332,0.0001,0.001,-18.56615228528677,,,
T3,1.5,1.5199110829529332,0.0001,0.01,-3.403998731378665,,,
T3,1.5,1.5199110829529332,0.0001,0.1,-1.1287521463496941,,,
T3,1.5,1.5199110829529332,0.0001,1.0,-1.4281033327175083,,,
T3,1.5,1.5199110829529332,0.0001,10.0,-2.191168107615148,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,1e-10,-117745.7756936455,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,1e-09,-25312.730324248932,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,1e-08,-5054.938928671484,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,1e-07,-1206.1661179479456,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,1e-06,-541.8768427698644,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,1e-05,-229.4956781573563,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,0.0001,-57.11278890397947,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,0.001,-14.887970012316561,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,0.01,-3.2780606497523728,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,0.1,-1.1272589813639862,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,1.0,-1.4281759877321267,,,
T3,1.5,1.5199110829529332,0.00046415888336127773,10.0,-2.191179271469888,,,
T3,1.5,1.5199110829529332,0.002154434690031882,1e-10,-90703.47437157758,,,
T3,1.5,1.5199110829529332,0.002154434690031882,1e-09,-22713.04441269693,,,
T3,1.5,1.5199110829529332,0.002154434690031882,1e-08,-4685.257032348173,,,
T3,1.5,1.5199110829529332,0.002154434690031882,1e-07,-945.2946825722341,,,
T3,1.5,1.5199110829529332,0.002154434690031882,1e-06,-269.38581961300963,,,
T3,1.5,1.5199110829529332,0.002154434690031882,1e-05,-136.0633829066299,,,
T3,1.5,1.5199110829529332,0.002154434690031882,0.0001,-45.67910562178704,,,
T3,1.5,1.5199110829529332,0.002154434690031882,0.001,-10.64460891346418,,,
T3,1.5,1.5199110829529332,0.002154434690031882,0.01,-2.837855385186338,,,
T3,1.5,1.5199110829529332,0.002154434690031882,0.1,-1.1190443779734283,,,
T3,1.5,1.5199110829529332,0.002154434690031882,1.0,-1.4284857902854402,,,
T3,1.5,1.5199110829529332,0.002154434690031882,10.0,-2.1912307903559247,,,
T3,1.5,1.5199110829529332,0.01,1e-10,-60949.32646614303,,,
T3,1.5,1.5199110829529332,0.01,1e-09,-18703.500365983597,,,
T3,1.5,1.5199110829529332,0.01,1e-08,-4285.706538438424,,,
T3,1.5,1.5199110829529332,0.01,1e-07,-860.8367906269692,,,
T3,1.5,1.5199110829529332,0.01,1e-06,-180.93918140057974,,,
T3,1.5,1.5199110829529332,0.01,1e-05,-64.00719040164111,,,
T3,1.5,1.5199110829529332,0.01,0.0001,-31.18708430804521,,,
T3,1.5,1.5199110829529332,0.01,0.001,-8.18804679334393,,,
T3,1.5,1.5199110829529332,0.01,0.01,-2.034712681042514,,,
T3,1.5,1.5199110829529332,0.01,0.1,-1.0770605966016304,,,
T3,1.5,1.5199110829529332,0.01,1.0,-1.4294529114042995,,,
T3,1.5,1.5199110829529332,0.01,10.0,-2.1914636354895562,,,
T3,1.5,1.5199110829529332,0.046415888336127774,1e-10,-34787.85454478886,,,
T3,1.5,1.5199110829529332,0.046415888336127774,1e-09,-13435.265059248053,,,
T3,1.5,1.5199110829529332,0.046415888336127774,1e-08,-3718.779347774219,,,
T3,1.5,1.5199110829529332,0.046415888336127774,1e-07,-796.2767850771668,,,
T3,1.5,1.5199110829529332,0.046415888336127774,1e-06,-156.25345831789525,,,
T3,1.5,1.5199110829529332,0.046415888336127774,1e-05,-35.233506167135175,,,
T3,1.5,1.5199110829529332,0.046415888336127774,0.0001,-15.070897425600212,,,
T3,1.5,1.5199110829529332,0.046415888336127774,0.001,-6.065486045999601,,,
T3,1.5,1.5199110829529332,0.046415888336127774,0.01,-1.4328952038135805,,,
T3,1.5,1.5199110829529332,0.046415888336127774,0.1,-0.9505165463820948,,,
T3,1.5,1.5199110829529332,0.046415888336127774,1.0,-1.429190205833432,,,
T3,1.5,1.5199110829529332,0.046415888336127774,10.0,-2.1924232052835793,,,
T3,1.5,1.5199110829529332,0.21544346900318823,1e-10,-15355.638574463572,,,
T3,1.5,1.5199110829529332,0.21544346900318823,1e-09,-8405.663764326568,,,
T3,1.5,1.5199110829529332,0.21544346900318823,1e-08,-2863.921671908577,,,
T3,1.5,1.5199110829529332,0.21544346900318823,1e-07,-714.2884718340939,,,
T3,1.5,1.5199110829529332,0.21544346900318823,1e-06,-144.72113228781154,,,
T3,1.5,1.5199110829529332,0.21544346900318823,1e-05,-27.06786351753953,,,
T3,1.5,1.5199110829529332,0.21544346900318823,0.0001,-6.4321462776653515,,,
T3,1.5,1.5199110829529332,0.21544346900318823,0.001,-3.0937952200894228,,,
T3,1.5,1.5199110829529332,0.21544346900318823,0.01,-1.0842961214757891,,,
T3,1.5,1.5199110829529332,0.21544346900318823,0.1,-0.7999655730589738,,,
T3,1.5,1.5199110829529332,0.21544346900318823,1.0,-1.4129923229630579,,,
T3,1.5,1.5199110829529332,0.21544346900318823,10.0,-2.195160590430107,,,
T3,1.5,1.5199110829529332,1.0,1e-10,-5457.5091380715185,,,
T3,1.5,1.5199110829529332,1.0,1e-09,-4250.858541846669,,,
T3,1.5,1.5199110829529332,1.0,1e-08,-1923.3742529595995,,,
T3,1.5,1.5199110829529332,1.0,1e-07,-587.7643256604813,,,
T3,1.5,1.5199110829529332,1.0,1e-06,-132.28474958860494,,,
T3,1.5,1.5199110829529332,1.0,1e-05,-24.53461259199203,,,
T3,1.5,1.5199110829529332,1.0,0.0001,-3.6827200634371664,,,
T3,1.5,1.5199110829529332,1.0,0.001,-0.7784378040705496,,,
T3,1.5,1.5199110829529332,1.0,0.01,-0.6270471782836247,,,
T3,1.5,1.5199110829529332,1.0,0.1,-0.7273338810407062,,,
T3,1.5,1.5199110829529332,1.0,1.0,-1.370617250543123,,,
T3,1.5,1.5199110829529332,1.0,10.0,-2.1963351764079215,,,
T3,1.5,1.5199110829529332,4.641588833612772,1e-10,-1775.478907486419,,,
T3,1.5,1.5199110829529332,4.641588833612772,1e-09,-1654.8716828983192,,,
T3,1.5,1.5199110829529332,4.641588833612772,1e-08,-1096.5182092669452,,,
T3,1.5,1.5199110829529332,4.641588833612772,1e-07,-421.4934923293107,,,
T3,1.5,1.5199110829529332,4.641588833612772,1e-06,-114.60144596098071,,,
T3,1.5,1.5199110829529332,4.641588833612772,1e-05,-22.670779960104504,,,
T3,1.5,1.5199110829529332,4.641588833612772,0.0001,-3.0157502662064184,,,
T3,1.5,1.5199110829529332,4.641588833612772,0.001,0.12230601159942207,,,
T3,1.5,1.5199110829529332,4.641588833612772,0.01,-0.08415892278403554,,,
T3,1.5,1.5199110829529332,4.641588833612772,0.1,-0.6723312140348825,,,
T3,1.5,1.5199110829529332,4.641588833612772,1.0,-1.3444705833716792,,,
T3,1.5,1.5199110829529332,4.641588833612772,10.0,-2.182103788276432,,,
T3,1.5,1.5199110829529332,21.54434690031882,1e-10,-563.1860662785141,,,
T3,1.5,1.5199110829529332,21.54434690031882,1e-09,-554.0325276319065,,,
T3,1.5,1.5199110829529332,21.54434690031882,1e-08,-482.52627576692447,,,
T3,1.5,1.5199110829529332,21.54434690031882,1e-07,-262.8451199404665,,,
T3,1.5,1.5199110829529332,21.54434690031882,1e-06,-87.86344779020727,,,
T3,1.5,1.5199110829529332,21.54434690031882,1e-05,-20.2990555232957,,,
T3,1.5,1.5199110829529332,21.54434690031882,0.0001,-2.8091080856241453,,,
T3,1.5,1.5199110829529332,21.54434690031882,0.001,0.29668983177166225,,,
T3,1.5,1.5199110829529332,21.54434690031882,0.01,0.21085077156599183,,,
T3,1.5,1.5199110829529332,21.54434690031882,0.1,-0.5612558731055965,,,
T3,1.5,1.5199110829529332,21.54434690031882,1.0,-1.3464126422967007,,,
T3,1.5,1.5199110829529332,21.54434690031882,10.0,-2.1609788352261807,,,
T3,1.5,1.5199110829529332,100.0,1e-10,-176.71639147618234,,,
T3,1.5,1.5199110829529332,100.0,1e-09,-176.0771890021364,,,
T3,1.5,1.5199110829529332,100.0,1e-08,-170.0626762583608,,,
T3,1.5,1.5199110829529332,100.0,1e-07,-131.93780526144428,,,
T3,1.5,1.5199110829529332,100.0,1e-06,-58.48208463767919,,,
T3,1.5,1.5199110829529332,100.0,1e-05,-16.566780479474932,,,
T3,1.5,1.5199110829529332,100.0,0.0001,-2.6143484455519066,,,
T3,1.5,1.5199110829529332,100.0,0.001,0.2392561361204722,,,
T3,1.5,1.5199110829529332,100.0,0.01,0.25029319538976,,,
T3,1.5,1.5199110829529332,100.0,0.1,-0.4512973051182465,,,
T3,1.5,1.5199110829529332,100.0,1.0,-1.3329821704339646,,,
T3,1.5,1.5199110829529332,100.0,10.0,-2.163733642569589,,,
T3,1.5,1.5199110829529332,464.1588833612773,1e-10,-54.65562643898063,,,
T3,1.5,1.5199110829529332,464.1588833612773,1e-09,-54.611901017294294,,,
T3,1.5,1.5199110829529332,464.1588833612773,1e-08,-54.18054844833797,,,
T3,1.5,1.5199110829529332,464.1588833612773,1e-07,-50.37510536123767,,,
T3,1.5,1.5199110829529332,464.1588833612773,1e-06,-32.776938179571644,,,
T3,1.5,1.5199110829529332,464.1588833612773,1e-05,-11.634229918116777,,,
T3,1.5,1.5199110829529332,464.1588833612773,0.0001,-2.299661603941165,,,
T3,1.5,1.5199110829529332,464.1588833612773,0.001,0.12046169825477752,,,
T3,1.5,1.5199110829529332,464.1588833612773,0.01,0.15772332320702703,,,
T3,1.5,1.5199110829529332,464.1588833612773,0.1,-0.43197325754658716,,,
T3,1.5,1.5199110829529332,464.1588833612773,1.0,-1.282564858365557,,,
T3,1.5,1.5199110829529332,464.1588833612773,10.0,-2.1741129028493176,,,
T3,1.5,1.5199110829529332,2154.4346900318824,1e-10,-16.433702732031087,,,
T3,1.5,1.5199110829529332,2154.4346900318824,1e-09,-16.430734824131314,,,
T3,1.5,1.5199110829529332,2154.4346900318824,1e-08,-16.401136781388452,,,
T3,1.5,1.5199110829529332,2154.4346900318824,1e-07,-16.113605008230202,,,
T3,1.5,1.5199110829529332,2154.4346900318824,1e-06,-13.869496013854501,,,
T3,1.5,1.5199110829529332,2154.4346900318824,1e-05,-7.018913217679551,,,
T3,1.5,1.5199110829529332,2154.4346900318824,0.0001,-1.7491069608174612,,,
T3,1.5,1.5199110829529332,2154.4346900318824,0.001,-0.02551145802654169,,,
T3,1.5,1.5199110829529332,2154.4346900318824,0.01,0.006215933578823574,,,
T3,1.5,1.5199110829529332,2154.4346900318824,0.1,-0.5102952301004567,,,
T3,1.5,1.5199110829529332,2154.4346900318824,1.0,-1.251407436022502,,,
T3,1.5,1.5199110829529332,2154.4346900318824,10.0,-2.1534981663431028,,,
T3,1.5,1.5199110829529332,10000.0,1e-10,-4.739355372020293,,,
T3,1.5,1.5199110829529332,10000.0,1e-09,-4.739155967646336,,,
T3,1.5,1.5199110829529332,10000.0,1e-08,-4.737163951595358,,,
T3,1.5,1.5199110829529332,10000.0,1e-07,-4.717371068450553,,,
T3,1.5,1.5199110829529332,10000.0,1e-06,-4.531257548163197,,,
T3,1.5,1.5199110829529332,10000.0,1e-05,-3.3584169141341023,,,
T3,1.5,1.5199110829529332,10000.0,0.0001,-1.1813444564124513,,,
T3,1.5,1.5199110829529332,10000.0,0.001,-0.17625633473309837,,,
T3,1.5,1.5199110829529332,10000.0,0.01,-0.18613853790741902,,,
T3,1.5,1.5199110829529332,10000.0,0.1,-0.6496535667703534,,,
T3,1.5,1.5199110829529332,10000.0,1.0,-1.297662224198693,,,
T3,1.5,1.5199110829529332,10000.0,10.0,-2.113280433446497,,,
T3,1.5,4.328761281083057,0.0001,1e-10,-188599.71121782676,,,
T3,1.5,4.328761281083057,0.0001,1e-09,-68666.6436862509,,,
T3,1.5,4.328761281083057,0.0001,1e-08,-34265.2242629244,,,
T3,1.5,4.328761281083057,0.0001,1e-07,-9239.543305348401,,,
T3,1.5,4.328761281083057,0.0001,1e-06,-1860.636893782299,,,
T3,1.5,4.328761281083057,0.0001,1e-05,-420.19545663172056,,,
T3,1.5,4.328761281083057,0.0001,0.0001,-106.3051059606175,,,
T3,1.5,4.328761281083057,0.0001,0.001,-20.142359981548218,,,
T3,1.5,4.328761281083057,0.0001,0.01,-3.438508741908742,,,
T3,1.5,4.328761281083057,0.0001,0.1,-1.1294971616697604,,,
T3,1.5,4.328761281083057,0.0001,1.0,-1.4281286090433127,,,
T3,1.5,4.328761281083057,0.0001,10.0,-2.1911697572728417,,,
T3,1.5,4.328761281083057,0.00046415888336127773,1e-10,-163255.4502536959,,,
T3,1.5,4.328761281083057,0.00046415888336127773,1e-09,-39106.25283996225,,,
T3,1.5,4.328761281083057,0.00046415888336127773,1e-08,-17692.37874071601,,,
T3,1.5,4.328761281083057,0.00046415888336127773,1e-07,-7514.986605949171,,,
T3,1.5,4.328761281083057,0.00046415888336127773,1e-06,-1723.030782196785,,,
T3,1.5,4.328761281083057,0.00046415888336127773,1e-05,-345.8969174622135,,,
T3,1.5,4.328761281083057,0.00046415888336127773,0.0001,-84.32383602958382,,,
T3,1.5,4.328761281083057,0.00046415888336127773,0.001,-19.17902935772383,,,
T3,1.5,4.328761281083057,0.00046415888336127773,0.01,-3.4266953407398852,,,
T3,1.5,4.328761281083057,0.00046415888336127773,0.1,-1.130680927638301,,,
T3,1.5,4.328761281083057,0.00046415888336127773,1.0,-1.42829309301391,,,
T3,1.5,4.328761281083057,0.00046415888336127773,10.0,-2.191186926602909,,,
T3,1.5,4.328761281083057,0.002154434690031882,1e-10,-152210.2388566398,,,
T3,1.5,4.328761281083057,0.002154434690031882,1e-09,-30633.97222098357,,,
T3,1.5,4.328761281083057,0.002154434690031882,1e-08,-8832.495976806016,,,
T3,1.5,4.328761281083057,0.002154434690031882,1e-07,-4514.253379438361,,,
T3,1.5,4.328761281083057,0.002154434690031882,1e-06,-1518.7557676063352,,,
T3,1.5,4.328761281083057,0.002154434690031882,1e-05,-316.0968042031872,,,
T3,1.5,4.328761281083057,0.002154434690031882,0.0001,-64.96735852596609,,,
T3,1.5,4.328761281083057,0.002154434690031882,0.001,-16.258674837568524,,,
T3,1.5,4.328761281083057,0.002154434690031882,0.01,-3.3516978008568024,,,
T3,1.5,4.328761281083057,0.002154434690031882,0.1,-1.1342736900139037,,,
T3,1.5,4.328761281083057,0.002154434690031882,1.0,-1.4290249025167108,,,
T3,1.5,4.328761281083057,0.002154434690031882,10.0,-2.1912662816638404,,,
T3,1.5,4.328761281083057,0.01,1e-10,-140918.2919924446,,,
T3,1.5,4.328761281083057,0.01,1e-09,-27966.225941937184,,,
T3,1.5,4.328761281083057,0.01,1e-08,-5958.75611550573,,,
T3,1.5,4.328761281083057,0.01,1e-07,-2166.9412806870205,,,
T3,1.5,4.328761281083057,0.01,1e-06,-1079.9619037368534,,,
T3,1.5,4.328761281083057,0.01,1e-05,-289.39529348224835,,,
T3,1.5,4.328761281083057,0.01,0.0001,-56.84066485199188,,,
T3,1.5,4.328761281083057,0.01,0.001,-12.110065681948587,,,
T3,1.5,4.328761281083057,0.01,0.01,-3.0375383501767024,,,
T3,1.5,4.328761281083057,0.01,0.1,-1.1375820021474212,,,
T3,1.5,4.328761281083057,0.01,1.0,-1.4318765862003793,,,
T3,1.5,4.328761281083057,0.01,10.0,-2.191627519955906,,,
T3,1.5,4.328761281083057,0.046415888336127774,1e-10,-125944.19988473118,,,
T3,1.5,4.328761281083057,0.046415888336127774,1e-09,-26115.52414475571,,,
T3,1.5,4.328761281083057,0.046415888336127774,1e-08,-5157.404825423053,,,
T3,1.5,4.328761281083057,0.046415888336127774,1e-07,-1232.1639265032632,,,
T3,1.5,4.328761281083057,0.046415888336127774,1e-06,-555.8482250557762,,,
T3,1.5,4.328761281083057,0.046415888336127774,1e-05,-234.88340548908022,,,
T3,1.5,4.328761281083057,0.046415888336127774,0.0001,-52.52116450331961,,,
T3,1.5,4.328761281083057,0.046415888336127774,0.001,-9.76506601181535,,,
T3,1.5,4.328761281083057,0.046415888336127774,0.01,-2.3317547268913854,,,
T3,1.5,4.328761281083057,0.046415888336127774,0.1,-1.117343560365946,,,
T3,1.5,4.328761281083057,0.046415888336127774,1.0,-1.4393970966587522,,,
T3,1.5,4.328761281083057,0.046415888336127774,10.0,-2.1931676409639267,,,
T3,1.5,4.328761281083057,0.21544346900318823,1e-10,-102543.52073237365,,,
T3,1.5,4.328761281083057,0.21544346900318823,1e-09,-23847.08844051793,,,
T3,1.5,4.328761281083057,0.21544346900318823,1e-08,-4808.270873323094,,,
T3,1.5,4.328761281083057,0.21544346900318823,1e-07,-964.3231037903324,,,
